data,hora_inicio,hora_termino,numero_os,numero_op,qtde_op,cod_parada,parada,cod_operador,cod_produto_maquina,servico_maquina,total_minutos
29/03/2023,09:55:00,10:05:00,110680,19980,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6096,PRE-TESTE,10
29/03/2023,09:54:00,10:00:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,128,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,6
29/03/2023,09:54:00,09:59:00,110869,19990,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,179,6096,PRE-PRODUCAO,5
29/03/2023,09:52:00,10:04:00,110850,19493,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,69,7324,PRE-PRODUCAO,12
29/03/2023,09:50:00,09:51:00,110774,20136,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,7411,ACABAMENTOS,1
29/03/2023,09:48:00,11:45:00,111094,19509,10,3,TROCA DE O.S.,57,3771,MECÂNICA,117
29/03/2023,09:48:00,10:10:00,110111,20346,40,3,TROCA DE O.S.,120,1298,TESTE,22
29/03/2023,09:48:00,10:45:00,110791,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6036,PRE-TESTE,57
29/03/2023,09:48:00,11:00:00,8056,2084,3,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,5347,TESTE,72
29/03/2023,09:48:00,10:30:00,110825,20516,5,3,TROCA DE O.S.,73,4966,PRODUÇÃO,42
29/03/2023,09:48:00,09:55:00,110680,19980,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6096,PRE-TESTE,7
29/03/2023,09:45:00,10:30:00,111076,19872,50,3,TROCA DE O.S.,201,4711,ACABAMENTOS,45
29/03/2023,09:45:00,10:30:00,110787,20259,10,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,195,3771,PRE-PRODUCAO,45
29/03/2023,09:45:00,09:54:00,110869,19990,30,5,FALTA DE MATÉRIA PRIMA,179,6096,PRE-PRODUCAO,9
29/03/2023,09:24:00,09:30:00,110791,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6036,PRE-TESTE,6
29/03/2023,09:19:00,09:23:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,212,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,4
29/03/2023,09:02:00,09:04:00,110869,19990,30,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,179,6096,PRE-PRODUCAO,2
29/03/2023,09:00:00,09:30:00,110809,19531,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,126,5714,PRODUÇÃO,30
29/03/2023,08:55:00,09:10:00,110801,20201,55,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,147,6043,PRE-PRODUCAO,15
29/03/2023,08:49:00,09:30:00,110771,19048,30,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,60,6243,PRODUÇÃO,41
29/03/2023,08:45:00,09:30:00,110680,19980,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6096,PRE-TESTE,45
29/03/2023,08:31:00,08:35:00,110748,19606,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,6096,PRE-TESTE,4
29/03/2023,08:18:00,08:20:00,110747,20496,8,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,5778,TESTE,2
29/03/2023,08:17:00,08:39:00,110772,19795,21,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,5773,TESTE,22
29/03/2023,08:16:00,09:15:00,8057,2082,3,3,TROCA DE O.S.,200,7097,PRODUÇÃO,59
29/03/2023,08:10:00,08:49:00,110752,20090,20,5,FALTA DE MATÉRIA PRIMA,60,6066,PRE-PRODUCAO,39
29/03/2023,08:06:00,08:56:00,110814,19864,5,3,TROCA DE O.S.,76,7091,SEPARACAO,50
29/03/2023,08:05:00,08:38:00,110853,20479,100,3,TROCA DE O.S.,150,6418,SEPARACAO,33
29/03/2023,08:04:00,08:10:00,110744,20279,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,7134,PRODUÇÃO,6
29/03/2023,08:00:00,08:47:00,111106,19207,100,3,TROCA DE O.S.,218,5476,PRE-PRODUCAOTREINAMENTO,47
29/03/2023,08:00:00,08:25:00,111166,20185,200,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,6913,PRODUÇÃO,25
29/03/2023,08:00:00,08:13:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,210,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,13
29/03/2023,08:00:00,09:25:00,110775,20090,20,3,TROCA DE O.S.,133,6066,PRE-PRODUCAO,85
29/03/2023,08:00:00,09:20:00,110850,19493,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,69,7324,PRE-PRODUCAO,80
29/03/2023,08:00:00,08:10:00,110752,20090,20,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,60,6066,PRE-PRODUCAO,10
29/03/2023,08:00:00,08:08:00,110743,20208,11,19,REGISTRO DO APONTAMENTO NO SISTEMA,128,5771,PRE-PRODUCAO,8
29/03/2023,08:00:00,09:19:00,110770,20516,5,3,TROCA DE O.S.,212,4966,PRODUÇÃO,79
29/03/2023,08:00:00,08:45:00,110680,19980,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6096,PRE-TESTE,45
29/03/2023,08:00:00,08:20:00,110748,19606,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6096,PRE-TESTE,20
29/03/2023,08:00:00,08:33:00,110911,20401,100,3,TROCA DE O.S.,197,7052,SEPARACAO,33
29/03/2023,06:55:00,07:05:00,110791,20169,20,2,NECESSIDADES OU ASSUNTOS PESSOAIS,183,6036,PRE-TESTE,10
29/03/2023,06:00:00,06:55:00,110791,20169,20,3,TROCA DE O.S.,183,6036,PRE-TESTE,55
29/03/2023,06:00:00,07:45:00,110680,19980,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6096,PRE-TESTE,105
30/03/2023,17:55:00,18:00:00,111109,19963,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,6043,TESTE,5
30/03/2023,17:30:00,18:00:00,0,0,0,5,FALTA DE MATÉRIA PRIMA,207,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,30
30/03/2023,17:30:00,17:41:00,111401,20330,5,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,5730,PRODUÇÃO,11
30/03/2023,17:20:00,17:40:00,111124,20520,5,3,TROCA DE O.S.,216,4477,PRODUÇÃO,20
30/03/2023,17:20:00,17:35:00,111109,19963,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6043,TESTE,15
30/03/2023,17:19:00,17:59:00,111190,20091,300,3,TROCA DE O.S.,220,6913,SEPARACAO,40
30/03/2023,17:15:00,17:20:00,111124,20520,5,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,216,4477,PRODUÇÃO,5
30/03/2023,17:08:00,17:24:00,111095,19795,21,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,5773,TESTE,16
30/03/2023,17:04:00,17:06:00,111091,20158,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,7034,PRE-PRODUCAO,2
30/03/2023,17:02:00,17:15:00,111124,20520,5,3,TROCA DE O.S.,216,4477,PRODUÇÃO,13
30/03/2023,16:56:00,17:45:00,111103,19410,15,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,200,4545,PRODUÇÃO,49
30/03/2023,16:50:00,17:12:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,204,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,22
30/03/2023,16:50:00,17:29:00,111219,19643,2,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,69,6060,PRODUÇÃO,39
30/03/2023,16:45:00,17:00:00,0,0,0,10,REUNIÃO,209,0,,15
30/03/2023,16:36:00,16:39:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,3,TEMPO OCIOSO (SEM ATIVIDADE),3
30/03/2023,16:30:00,16:36:00,111066,20394,14,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,3667,PRODUÇÃO,6
30/03/2023,16:20:00,16:35:00,111223,20526,10,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,122,7368,PRODUÇÃO,15
30/03/2023,16:20:00,16:50:00,8072,2085,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,69,5347,PRODUÇÃO,30
30/03/2023,16:17:00,16:25:00,111059,19051,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,6276,PRE-TESTE,8
30/03/2023,16:17:00,16:24:00,0,0,0,10,REUNIÃO,151,0,,7
30/03/2023,16:17:00,16:24:00,111098,20180,30,10,REUNIÃO,115,5274,PRODUÇÃO,7
30/03/2023,16:16:00,17:57:00,111159,19051,30,3,TROCA DE O.S.,175,6276,PRODUÇÃO,101
30/03/2023,16:11:00,16:30:00,111103,19410,15,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,200,4545,PRODUÇÃO,19
30/03/2023,16:10:00,16:26:00,111065,20517,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,4963,TESTE,16
30/03/2023,16:05:00,16:16:00,111164,20318,3,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,175,5767,PRE-PRODUCAO,11
30/03/2023,16:03:00,16:21:00,0,0,0,3,TROCA DE O.S.,212,23,ATRASO POR FALTA DE FERRAMENTA,18
30/03/2023,16:03:00,16:10:00,111099,20188,100,3,TROCA DE O.S.,120,5960,TESTE,7
30/03/2023,16:03:00,16:05:00,111164,20318,3,3,TROCA DE O.S.,175,5767,PRE-PRODUCAO,2
30/03/2023,16:03:00,16:22:00,111091,20158,20,3,TROCA DE O.S.,121,7034,PRE-PRODUCAO,19
30/03/2023,16:03:00,18:00:00,110855,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,60,6036,PRE-PRODUCAO,117
30/03/2023,16:03:00,16:10:00,111065,20517,5,3,TROCA DE O.S.,183,4963,TESTE,7
30/03/2023,16:03:00,17:00:00,110962,19227,28,3,TROCA DE O.S.,133,5753,PRE-PRODUCAO,57
30/03/2023,16:03:00,17:20:00,111109,19963,60,3,TROCA DE O.S.,161,6043,TESTE,77
30/03/2023,16:03:00,16:17:00,111098,20180,30,3,TROCA DE O.S.,115,5274,PRODUÇÃO,14
30/03/2023,16:03:00,17:30:00,111401,20330,5,3,TROCA DE O.S.,73,5730,PRODUÇÃO,87
30/03/2023,16:00:00,17:16:00,0,0,0,3,TROCA DE O.S.,217,15,TREINAMENTO,76
30/03/2023,16:00:00,16:45:00,111165,20421,4,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,5182,PRODUÇÃO,45
30/03/2023,16:00:00,16:57:00,111105,19069,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,128,6243,PRE-PRODUCAO,57
30/03/2023,16:00:00,16:25:00,8074,2085,5,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,204,5347,PRODUÇÃO,25
30/03/2023,16:00:00,16:10:00,111069,19861,10,5,FALTA DE MATÉRIA PRIMA,216,5751,PRODUÇÃO,10
30/03/2023,16:00:00,16:17:00,111100,20129,10,3,TROCA DE O.S.,151,6067,MECÂNICA,17
30/03/2023,15:26:00,15:33:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,212,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,7
30/03/2023,15:13:00,15:17:00,0,0,0,11,FALTA DE ENERGIA,219,3,TEMPO OCIOSO (SEM ATIVIDADE),4
30/03/2023,15:10:00,15:35:00,111082,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,93,7272,FINALIZAÇÃO DE PRODUTO,25
30/03/2023,15:00:00,15:45:00,111059,19051,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6276,PRE-TESTE,45
30/03/2023,15:00:00,15:10:00,111045,20498,23,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,4506,TESTE,10
30/03/2023,14:50:00,15:00:00,111347,20167,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,171,7038,PRODUÇÃO,10
30/03/2023,14:45:00,15:45:00,111055,19051,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6276,PRE-TESTE,60
30/03/2023,14:44:00,14:47:00,111035,19963,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,189,6043,PRODUÇÃO,3
30/03/2023,14:41:00,14:43:00,111150,20243,30,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,195,6975,PRODUÇÃO,2
30/03/2023,14:35:00,14:40:00,8070,2088,3,19,REGISTRO DO APONTAMENTO NO SISTEMA,133,4093,PRE-PRODUCAO,5
30/03/2023,14:33:00,14:35:00,111053,20435,80,19,REGISTRO DO APONTAMENTO NO SISTEMA,189,6991,PRODUÇÃO,2
30/03/2023,14:28:00,14:33:00,111033,19495,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,195,7091,PRODUÇÃO,5
30/03/2023,14:25:00,15:37:00,111412,19508,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,3771,TESTE,72
30/03/2023,14:15:00,14:50:00,111038,20543,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,171,4407,PRODUÇÃO,35
30/03/2023,14:13:00,14:25:00,17488,4754,19,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,3979,TESTE,12
30/03/2023,14:09:00,14:35:00,111172,20357,20,3,TROCA DE O.S.,222,6828,SEPARACAO,26
30/03/2023,14:05:00,15:10:00,111082,20171,20,3,TROCA DE O.S.,93,7272,FINALIZAÇÃO DE PRODUTO,65
30/03/2023,14:05:00,14:25:00,0,0,0,3,TROCA DE O.S.,217,15,TREINAMENTO,20
30/03/2023,14:00:00,15:15:00,111069,19861,10,3,TROCA DE O.S.,216,5751,PRODUÇÃO,75
30/03/2023,13:58:00,14:07:00,17488,4754,19,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,3979,TESTE,9
30/03/2023,13:50:00,13:58:00,17488,4754,19,3,TROCA DE O.S.,106,3979,TESTE,8
30/03/2023,13:50:00,14:05:00,0,0,0,3,TROCA DE O.S.,93,2,EMBALAGEM,15
30/03/2023,13:36:00,14:03:00,111172,20357,20,3,TROCA DE O.S.,222,6828,SEPARACAO,27
30/03/2023,13:35:00,13:40:00,111014,19437,400,3,TROCA DE O.S.,155,6913,TESTE,5
30/03/2023,13:32:00,13:50:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,106,11,REGISTROS DE RNC DE O.P. ENCERRADA,18
30/03/2023,13:30:00,14:00:00,0,0,0,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,207,23,ATRASO POR FALTA DE FERRAMENTA,30
30/03/2023,13:30:00,13:35:00,111013,19437,400,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6913,TESTE,5
30/03/2023,13:30:00,13:32:00,111012,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,7272,TESTE,2
30/03/2023,13:25:00,15:00:00,111059,19051,30,3,TROCA DE O.S.,172,6276,PRE-TESTE,95
30/03/2023,13:21:00,13:25:00,111262,20433,120,3,TROCA DE O.S.,220,7171,SEPARACAO,4
30/03/2023,13:20:00,13:25:00,111008,19840,92,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5477,PRE-TESTE,5
30/03/2023,13:15:00,13:25:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,10
30/03/2023,13:15:00,13:20:00,111001,19062,25,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,7091,TESTE,5
30/03/2023,13:12:00,13:45:00,111199,19227,28,3,TROCA DE O.S.,73,5753,PRE-PRODUCAO,33
30/03/2023,13:05:00,13:15:00,8069,1950,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,93,5946,FINALIZAÇÃO DE PRODUTO,10
30/03/2023,13:04:00,13:46:00,111033,19495,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,195,7091,PRODUÇÃO,42
30/03/2023,13:00:00,13:30:00,111104,19495,20,3,TROCA DE O.S.,207,7091,PRODUÇÃO,30
30/03/2023,13:00:00,15:06:00,111091,20158,20,3,TROCA DE O.S.,121,7034,PRE-PRODUCAO,126
30/03/2023,13:00:00,15:45:00,110855,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,60,6036,PRE-PRODUCAO,165
30/03/2023,13:00:00,15:26:00,111051,20493,2,5,FALTA DE MATÉRIA PRIMA,212,4093,PRE-PRODUCAO,146
30/03/2023,13:00:00,13:04:00,111033,19495,20,3,TROCA DE O.S.,195,7091,PRODUÇÃO,4
30/03/2023,13:00:00,13:17:00,111036,19972,5,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,171,4407,PRODUÇÃO,17
30/03/2023,13:00:00,13:30:00,111013,19437,400,3,TROCA DE O.S.,155,6913,TESTE,30
30/03/2023,13:00:00,13:20:00,111008,19840,92,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,5477,PRE-TESTE,20
30/03/2023,13:00:00,14:17:00,111029,20395,14,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,52,2631,PRODUÇÃO,77
30/03/2023,13:00:00,14:35:00,8070,2088,3,3,TROCA DE O.S.,133,4093,PRE-PRODUCAO,95
30/03/2023,13:00:00,13:05:00,8069,1950,10,3,TROCA DE O.S.,93,5946,FINALIZAÇÃO DE PRODUTO,5
30/03/2023,13:00:00,13:20:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,11,REGISTROS DE RNC DE O.P. ENCERRADA,20
30/03/2023,11:50:00,12:00:00,111036,19972,5,19,REGISTRO DO APONTAMENTO NO SISTEMA,171,4407,PRODUÇÃO,10
30/03/2023,11:46:00,11:50:00,0,0,0,10,REUNIÃO,209,0,,4
30/03/2023,11:35:00,12:00:00,111008,19840,92,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,5477,PRE-TESTE,25
30/03/2023,11:25:00,11:45:00,111023,20431,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,5478,TESTE,20
30/03/2023,11:12:00,11:46:00,111165,20421,4,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,5182,PRODUÇÃO,34
30/03/2023,11:00:00,11:10:00,111141,20421,4,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,139,5182,PRODUÇÃO,10
30/03/2023,11:00:00,11:12:00,0,0,0,10,REUNIÃO,209,0,,12
30/03/2023,10:50:00,12:00:00,111091,20158,20,5,FALTA DE MATÉRIA PRIMA,121,7034,PRE-PRODUCAO,70
30/03/2023,10:47:00,12:00:00,111029,20395,14,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,52,2631,PRODUÇÃO,73
30/03/2023,10:47:00,10:50:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,212,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,3
30/03/2023,10:45:00,11:00:00,111165,20421,4,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,5182,PRODUÇÃO,15
30/03/2023,10:40:00,10:45:00,111165,20421,4,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,209,5182,PRODUÇÃO,5
30/03/2023,10:37:00,11:50:00,111199,19227,28,3,TROCA DE O.S.,73,5753,PRE-PRODUCAO,73
30/03/2023,10:36:00,10:40:00,110970,19227,28,19,REGISTRO DO APONTAMENTO NO SISTEMA,175,5753,PRODUÇÃO,4
30/03/2023,10:35:00,11:20:00,110999,18051,100,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,93,2131,FINALIZAÇÃO DE PRODUTO,45
30/03/2023,10:35:00,11:00:00,111006,20429,40,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,4669,TESTE,25
30/03/2023,10:35:00,11:30:00,110984,19437,400,3,TROCA DE O.S.,155,6913,TESTE,55
30/03/2023,10:30:00,10:35:00,110945,20170,14,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6031,TESTE,5
30/03/2023,10:30:00,10:47:00,111026,20493,2,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,52,4093,PRE-PRODUCAO,17
30/03/2023,10:30:00,10:37:00,111199,19227,28,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,5753,PRE-PRODUCAO,7
30/03/2023,10:26:00,10:28:00,110965,20351,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,6927,PRODUÇÃO,2
30/03/2023,10:20:00,10:30:00,110872,19822,5,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6031,TESTE,10
30/03/2023,10:20:00,10:30:00,110961,20395,14,19,REGISTRO DO APONTAMENTO NO SISTEMA,52,2631,PRODUÇÃO,10
30/03/2023,10:16:00,10:22:00,0,0,0,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,179,17,INSPEÇÃO DE PROCESSO / CONTROLE DE QUALIDADE,6
30/03/2023,10:13:00,10:26:00,110965,20351,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,121,6927,PRODUÇÃO,13
30/03/2023,10:10:00,10:45:00,8067,2083,1,3,TROCA DE O.S.,199,7513,FINALIZAÇÃO DE PRODUTO,35
30/03/2023,09:56:00,10:45:00,0,0,0,3,TROCA DE O.S.,218,15,TREINAMENTO,49
30/03/2023,09:56:00,10:25:00,111037,20528,5,3,TROCA DE O.S.,202,7034,SEPARACAO,29
30/03/2023,09:48:00,10:25:00,110964,19508,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,133,3771,PRE-PRODUCAO,37
30/03/2023,09:48:00,10:20:00,110945,20170,14,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6031,TESTE,32
30/03/2023,09:48:00,12:00:00,110855,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,60,6036,PRE-PRODUCAO,132
30/03/2023,09:48:00,10:15:00,0,0,0,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,122,16,GRAVAÇÃO DE MICROCONTROLADOR,27
30/03/2023,09:48:00,10:30:00,111199,19227,28,3,TROCA DE O.S.,73,5753,PRE-PRODUCAO,42
30/03/2023,09:45:00,10:21:00,0,0,0,10,REUNIÃO,219,12,PARADA PARA REUNIÃO,36
30/03/2023,09:45:00,10:25:00,111314,19069,20,3,TROCA DE O.S.,210,6243,PRE-PRODUCAO,40
30/03/2023,09:45:00,10:22:00,0,0,0,10,REUNIÃO,204,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,37
30/03/2023,09:45:00,09:57:00,8074,2085,5,3,TROCA DE O.S.,204,5347,PRODUÇÃO,12
30/03/2023,09:45:00,11:40:00,111053,20435,80,3,TROCA DE O.S.,189,6991,PRODUÇÃO,115
30/03/2023,09:45:00,10:16:00,111066,20394,14,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,179,3667,PRODUÇÃO,31
30/03/2023,09:45:00,11:25:00,111076,19872,50,3,TROCA DE O.S.,201,4711,ACABAMENTOS,100
30/03/2023,09:45:00,11:35:00,111008,19840,92,3,TROCA DE O.S.,172,5477,PRE-TESTE,110
30/03/2023,09:45:00,09:55:00,110986,19861,10,3,TROCA DE O.S.,222,5751,SEPARACAO,10
30/03/2023,09:45:00,10:35:00,110999,18051,100,3,TROCA DE O.S.,93,2131,FINALIZAÇÃO DE PRODUTO,50
30/03/2023,09:10:00,09:30:00,110945,20170,14,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6031,TESTE,20
30/03/2023,09:10:00,09:20:00,110111,20346,40,3,TROCA DE O.S.,120,1298,TESTE,10
30/03/2023,09:10:00,09:30:00,111199,19227,28,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,73,5753,PRE-PRODUCAO,20
30/03/2023,09:10:00,09:14:00,110946,20169,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,175,6036,PRODUÇÃO,4
30/03/2023,09:06:00,09:18:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,212,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,12
30/03/2023,08:50:00,09:15:00,110988,20417,40,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,216,5885,PRODUÇÃO,25
30/03/2023,08:48:00,09:30:00,111009,20151,10,3,TROCA DE O.S.,106,7276,CONFIGURACAO,42
30/03/2023,08:45:00,09:30:00,110963,20169,20,3,TROCA DE O.S.,133,6036,PRE-PRODUCAO,45
30/03/2023,08:45:00,09:00:00,110925,20517,5,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,128,4963,PRODUÇÃO,15
30/03/2023,08:40:00,09:00:00,111169,19070,20,3,TROCA DE O.S.,115,6276,MECÂNICA,20
30/03/2023,08:35:00,08:39:00,110946,20169,20,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,175,6036,PRODUÇÃO,4
30/03/2023,08:30:00,09:30:00,110855,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,60,6036,PRE-PRODUCAO,60
30/03/2023,08:26:00,08:40:00,111169,19070,20,10,REUNIÃO,115,6276,MECÂNICA,14
30/03/2023,08:26:00,08:40:00,0,0,0,10,REUNIÃO,151,0,,14
30/03/2023,08:23:00,08:40:00,111125,19039,3,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,5820,TESTE,17
30/03/2023,08:20:00,08:45:00,110962,19227,28,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,133,5753,PRE-PRODUCAO,25
30/03/2023,08:20:00,09:10:00,111199,19227,28,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,73,5753,PRE-PRODUCAO,50
30/03/2023,08:15:00,08:50:00,110988,20417,40,3,TROCA DE O.S.,216,5885,PRODUÇÃO,35
30/03/2023,08:15:00,08:50:00,110985,20417,40,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,214,5885,PRODUÇÃO,35
30/03/2023,08:13:00,08:35:00,110946,20169,20,3,TROCA DE O.S.,175,6036,PRODUÇÃO,22
30/03/2023,08:10:00,08:51:00,0,0,0,3,TROCA DE O.S.,69,11,REGISTROS DE RNC DE O.P. ENCERRADA,41
30/03/2023,08:06:00,08:45:00,110925,20517,5,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,128,4963,PRODUÇÃO,39
30/03/2023,08:00:00,08:10:00,110961,20395,14,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,52,2631,PRODUÇÃO,10
30/03/2023,08:00:00,08:20:00,110959,19040,3,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,133,5992,PRE-PRODUCAO,20
30/03/2023,08:00:00,08:26:00,0,0,0,3,TROCA DE O.S.,57,6,SERVIÇOS PARA OUTROS SETORES,26
